post_id,author,timestamp,timestamp_ms,content_text,scrape_time
356184061,Unknown,2025-03-13 15:40:45,1741880445066.0,"$CVX $CVX ~ 1W ✅ Analysis
#CVX
Buy gradually from here if you still have a Conviction on this coin with a short -term target of at least 20%+.
#BTC Price Analysis#
#SEC
#CMC Quest: Earn Rewards#",2025-04-02 14:58:32
356155870,Unknown,2025-03-12 20:05:06,1741809906700.0,"$CVX $CVX ~ 1W ✅ Analysis
#CVX
Buy gradually from here if you still have a Conviction on this coin with a short -term target of at least 20%+.
#BTC Price Analysis#
#SEC
#CMC Quest: Earn Rewards#",2025-04-02 14:58:33
355992664,Unknown,2025-03-08 11:53:21,1741434801272.0,"$CVX looking good
load some and hold💰
move incoming 📈

Check my Bio ☝️ for upcoming Signals💸",2025-04-02 14:58:33
355959716,Unknown,2025-03-07 16:43:45,1741365825232.0,"$CVX all the best to all holders and traders , mofo about to go",2025-04-02 14:58:37
355955809,Unknown,2025-03-07 14:30:43,1741357843218.0,"$CVX is steady at $1.73, aiming for $4.90. Backed by $TRX and Bitcoin’s dominance, growth potential is high. Keeping an eye on $BTC dominance will help traders spot ideal entries and capitalize on $CVX’s bullish setup.",2025-04-02 14:58:49
355905137,Unknown,2025-03-06 04:44:33,1741236273267.0,"Coinbase adds $PYTH, $OSMO and $CVX trading for New York residents
Coinbase Exchange announced on X that New York residents can now trade Pyth Network (PYTH), Osmosis (OSMO) and Convex Finance (CVX).",2025-04-02 14:59:02
355865317,Unknown,2025-03-05 05:09:35,1741151375667.0,$CVX resupply about to be deployed,2025-04-02 14:59:05
355865215,Unknown,2025-03-05 04:57:04,1741150624944.0,I'm bullish on $CVX,2025-04-02 14:59:09
355838815,Unknown,2025-03-04 11:51:59,1741089119376.0,"🗞 Top
#Crypto
Gainers & Losers: Fri, Mar 7 (24H)
📈 Biggest Gainers
Ethena $ENA +7.96%
BinaryX $BNX +7.92%
Convex Finance $CVX +7.73%
📉 Biggest Losers
DeepBook Protocol $DEEP -15.49%
...
Read all
https://cryptoslate.com/biggest-gainers/
Biggest Gainers
The biggest gaining cryptocurrencies over the past 24 hours and past 7 days.",2025-04-02 15:03:04
355616129,Unknown,2025-02-27 01:01:45,1740618105273.0,"$CVX 🚀 Join the DeFi Planet Web3 Quest & win a share of $1000! 💰 Complete tasks, unlock rewards & connect with the community. The more you engage, the higher your chances! 🔥 Start now!

Ton Bot App is Live

Stake TON Coin and Multiply Your Income by 225%!
No Approval Required on Withdrawal
Start staking with 1 TON
Start Staking Now With Ton Bot

#TonBot
#TonBotApp
#StakeTONCoin
#CMCTask
#CommunityTask",2025-04-02 14:59:17
355405397,Unknown,2025-02-22 11:09:09,1740222549658.0,"$CVX 🚀 Convex Finance $CVX is revolutionizing DeFi by optimizing CRV staking rewards! 🔥 Maximize your yield & boost earnings in the Curve Finance ecosystem. The future of passive income is here! 💰🔗
#ConvexFinance
#DeFi

Ton Bot App is Live

Stake TON Coin and Multiply Your Income by 225%!
No Approval Required on Withdrawal
Start staking with 1 TON
Start Staking Now With Ton Bot

#TonBot
#TonBotApp
#StakeTONCoin",2025-04-02 14:59:20
355397160,Unknown,2025-02-22 07:30:37,1740209437381.0,"$CVX/USDT – Bullish Momentum Building! 🚀

🔹 Momentum Analysis: CVX is gaining traction, up +8.72%, with a 24h high of $2.215 and strong trading volume of 675,311 CVX. The price is consolidating near $2.18, indicating potential for a breakout if resistance at $2.22 is cleared.

🔹 Long Setup:

Entry Zone: $2.15 - $2.18

Targets:

🎯 T1: $2.25

🎯 T2: $2.32

🎯 T3: $2.40

Stop Loss: $2.12

🔹 Breakout Confirmation Level: $2.22
🔹 Key Support: $2.12

💡 Pro Tip for Traders: Watch for a retest of $2.15-$2.18 as a buying opportunity. A clean break above $2.22 with volume could push CVX toward $2.32+ in the short term. Manage risk wisely!
#CVX
#CryptoTrading
#DeFi
#BullishBreakout
#Altcoins",2025-04-02 14:59:20
355394959,Unknown,2025-02-22 06:12:03,1740204723073.0,I'm bullish on $CVX,2025-04-02 14:59:21
355388691,Unknown,2025-02-21 23:47:56,1740181676106.0,"Convex Finance: Maximizing CRV Rewards Through Boosted Staking

$CVX

Convex Finance is a key player in the decentralized finance (DeFi) space, built on top of the popular Curve Finance protocol. It specializes in optimizing yield for CRV token holders by providing boosted staking rewards.


...
Read all",2025-04-02 14:59:22
355388569,Unknown,2025-02-21 23:35:40,1740180940977.0,"$CVX is stable at $2.39, aiming for a target of $5.93. Backed by $TRX and Bitcoin’s dominance, the asset shows strong growth potential. Traders should track $BTC dominance to identify key entry points and capitalize on $CVX’s upward momentum.",2025-04-02 14:59:23
355387311,Unknown,2025-02-21 22:40:31,1740177631174.0,"$CVX/USDT – DeFi Rally Gaining Strength! 🚀

$CVX is currently at $2.71 (+6.01%), showing solid upward momentum after testing a 24h high of $3.046. Strong DeFi interest is driving this rally, with continued bullish potential if key resistance is broken.

Long Setup

Entry Zone: $2.65 – $2.75

Targets:

T1: $2.90

T2: $3.05

T3: $3.30

Stop Loss: $2.55

A break above $2.731 could confirm a continuation of bullish momentum, while holding support above $2.65 will be key for maintaining upward price action.

Pro Tip: Watch for volume confirmation—strong volume at $2.70 could signal sustained bullish momentum.
#CryptoSignals
#CVX
#DeFi
#TradingAlerts
🚀",2025-04-02 14:59:35
355380091,Unknown,2025-02-21 21:06:10,1740171970253.0,"$CVX tightens its grip… 1.87 to 4.97—breaking free or just a squeeze? (☉_☉)
#CVX
#Crypto
#Altcoins
#Trading
#DeFi",2025-04-02 14:59:39
355378331,Unknown,2025-02-21 19:55:45,1740167745162.0,"$CVX
#CVX

Falling wedge Breakout Has Already Confirmed Retesting In Process Incase Of Successful Retest Expecting 150- 200% Bullish Wave📈",2025-04-02 14:59:51
355347911,Unknown,2025-02-21 06:15:57,1740118557740.0,"$CVX surged past $3.04 before pulling back, now stabilizing near $2.74. The price is forming a higher low structure, signaling a potential breakout if resistance is cleared.
#Arizona
#Macro Insights#
#French",2025-04-02 15:03:53
355327756,Unknown,2025-02-20 18:43:24,1740077004580.0,"$CVX surged past $3.04 before pulling back, now stabilizing near $2.74. The price is forming a higher low structure, signaling a potential breakout if resistance is cleared.
#Arizona
#Macro Insights#
#French",2025-04-02 15:03:54
355119628,Unknown,2025-02-16 20:59:21,1739739561573.0,"$CVX ALERT! 🚨

$CVX is testing the black resistance zone ⚫. If it breaks out, the target is the green line level 🟩.

📢 Join me for more trade setups! 👉
  t.me/+BMywp4GN12UyZjY9

#CVX
#BingX
#Altcoins
#Crypto
#Trading
🚀",2025-04-02 15:00:00
355007571,Unknown,2025-02-15 01:04:45,1739581485091.0,"$CVX Earlier, I noted that profit-taking should occur in the orange zone🟠, especially when Greed🟥 dominates the market. And what happened next? A sharp correction.

📉 Recently,
#CVX
tested the green zone🟢—a region that's the best time to buy. This is where smart money acts, while most retail traders hesitate.

💡 If you want to profit, take action when the market is scared. Most traders do the opposite, but that’s not how the game works. Stay ahead of the crowd with the Feels Indicators🎯",2025-04-02 15:00:00
354810597,Unknown,2025-02-10 21:28:45,1739222925146.0,$CVX going back to $8!! The climb again.,2025-04-02 15:00:03
353284630,Unknown,2025-02-05 02:45:22,1738723522023.0,$CVX This token will not pump to half of it’s Ath.. only hoping we recover from our losses!,2025-04-02 15:00:04
352593262,Unknown,2025-02-02 01:31:45,1738459905122.0,$CVX This token will not pump to half of it’s Ath.. only hoping we recover from our losses!,2025-04-02 15:00:05
352047507,Unknown,2025-01-30 07:48:27,1738223307322.0,"$CVX showing a clear Descending Channel on the weekly.

Price at $2.38 testing lower support.

RSI oversold suggests potential bounce, but needs to break above $3.50 to invalidate bearish structure.",2025-04-02 15:00:06
351952678,Unknown,2025-01-29 07:09:04,1738134544460.0,"$CVX showing a clear Descending Channel on the weekly.

Price at $2.38 testing lower support.

RSI oversold suggests potential bounce, but needs to break above $3.50 to invalidate bearish structure.",2025-04-02 15:00:15
351837644,Unknown,2025-01-28 22:25:25,1738103125775.0,"$CVX showing a clear Descending Channel on the weekly.

Price at $2.38 testing lower support.

RSI oversold suggests potential bounce, but needs to break above $3.50 to invalidate bearish structure.",2025-04-02 15:00:15
351599956,Unknown,2025-01-27 06:03:59,1737957839052.0,"$CVX is stable at $2.39, aiming for a target of $5.93. Backed by $TRX and Bitcoin’s dominance, the asset shows strong growth potential. Traders should track $BTC dominance to identify key entry points and capitalize on $CVX’s upward momentum.",2025-04-02 15:00:16
351319490,Unknown,2025-01-26 05:38:59,1737869939074.0,"Here is a complete list of every single publicly traded stock included in Injective's
#TradFi
Stocks Index.
Any user can now access all of these equity markets via one revolutionary on-chain product.
1. Agilent Technologies (A)
2. American Airlines Group (AAL)
3. Apple Inc. (AAPL)
4. AbbVie (ABBV)
5. AmerisourceBergen (ABC)
6. Abbott Laboratories (ABT)
7. Arch Capital Group (ACGL)
8. Accenture (ACN)
9. Adobe Inc. (ADBE)
10. Analog Devices (ADI)
11. Archer-Daniels-Midland (ADM)
12. Automatic Data Processing (ADP)
13. Autodesk (ADSK)
14. Ameren (AEE)
15. American Electric Power (AEP)
16. AES Corporation (AES)
17. Aflac (AFL)
18. American International Group (AIG)
19. Assurant (AIZ)
20. Arthur J. Gallagher & Co. (AJG)
21. Akamai Technologies (AKAM)
22. Albemarle Corporation (ALB)
23. Align Technology (ALGN)
24. Alaska Air Group (ALK)
25. Allstate (ALL)
26. Allegion (ALLE)
27. Applied Materials (AMAT)
28. Amcor (AMCR)
29. Advanced Micro Devices (AMD)
30. AMETEK (AME)
31. Amgen (AMGN)
32. Ameriprise Financial (AMP)
33. American Tower (AMT)
34. Amazon (AMZN)
35. Arista Networks (ANET)
36. ANSYS (ANSS)
37. Aon (AON)
38. A. O. Smith (AOS)
39. APA Corporation (APA)
40. Air Products and Chemicals (APD)
41. Amphenol (APH)
42. Aptiv (APTV)
43. Alexandria Real Estate Equities (ARE)
44. Atmos Energy (ATO)
45. Activision Blizzard (ATVI)
46. AvalonBay Communities (AVB)
47. Broadcom (AVGO)
48. Avery Dennison (AVY)
49. American Water Works (AWK)
50. American Express (AXP)
51. AutoZone (AZO)
52. Boeing (BA)
53. Bank of America (BAC)
54. Ball Corporation (BALL)
55. Baxter International (BAX)
56. Bath & Body Works (BBWI)
57. Best Buy (BBY)
58. Becton Dickinson (BDX)
59. Franklin Resources (BEN)
60. Brown-Forman (BF.B)
61. Biogen (BIIB)
62. Bio-Rad Laboratories (BIO)
63. Bank of New York Mellon (BK)
64. Booking Holdings (BKNG)
65. Baker Hughes (BKR)
66. Bristol Myers Squibb (BMY)
67. Broadridge Financial Solutions (BR)
68. Berkshire Hathaway (BRK.B)
69. Brown & Brown (BRO)
70. Boston Scientific (BSX)
71. BorgWarner (BWA)
72. Boston Properties (BXP)
73. Citigroup (C)
74. Conagra Brands (CAG)
75. Cardinal Health (CAH)
76. Carrier Global (CARR)
77. Caterpillar (CAT)
78. Chubb (CB)
79. Cboe Global Markets (CBOE)
80. CBRE Group (CBRE)
81. Crown Castle (CCI)
82. Carnival Corporation (CCL)
83. Cadence Design Systems (CDNS)
84. CDW (CDW)
85. Celanese (CE)
86. Constellation Energy (CEG)
87. CF Industries (CF)
88. Citizens Financial Group (CFG)
89. Church & Dwight (CHD)
90. C.H. Robinson (CHRW)
91. Charter Communications (CHTR)
92. Cigna (CI)
93. Cincinnati Financial (CINF)
94. Colgate-Palmolive (CL)
95. Clorox (CLX)
96. Comerica (CMA)
97. Comcast (CMCSA)
98. CME Group (CME)
99. Chipotle Mexican Grill (CMG)
100. Cummins (CMI)
101. CMS Energy (CMS)
102. Centene Corporation (CNC)
103. CenterPoint Energy (CNP)
104. Capital One Financial (COF)
105. CooperCompanies (COO)
106. ConocoPhillips (COP)
107. Costco Wholesale (COST)
108. Coty (COTY)
109. Campbell Soup (CPB)
110. CoStar Group (CSGP)
111. CSX Corporation (CSX)
112. Cintas (CTAS)
113. CrowdStrike (CRWD)
114. Catalent (CTLT)
115. CooperStandard (CTS)
116. Corteva (CTVA)
117. Chevron Corporation (CVX)
118. Cognizant (CTSH)
119. CVS Health (CVS)
120. Consolidated Edison (ED)
121. Deere & Company (DE)
122. Delta Air Lines (DAL)
123. DaVita (DVA)
124. Dover Corporation (DOV)
125. Dow Inc. (DOW)
126. DuPont (DD)
127. Domino's Pizza (DPZ)
128. Duke Energy (DUK)
129. DTE Energy (DTE)
130. Digital Realty Trust (DLR)
131. Dollar General (DG)
132. Quest Diagnostics (DGX)
133. D.R. Horton (DHI)
134. Danaher Corporation (DHR)
135. Disney (DIS)
136. Discovery (DISCA)
137. Dish Network (DISH)
138. Dollar Tree (DLTR)
139. Dexcom (DXCM)
140. Ecolab (ECL)
141. Electronic Arts (EA)
142. eBay (EBAY)
143. Eversource Energy (ES)
144. Edison International (EIX)
145. Estée Lauder (EL)
146. Emerson Electric (EMR)
147. EOG Resources (EOG)
148. EPAM Systems (EPAM)
149. Equifax (EFX)
150. Equinix (EQIX)
151. Equity Residential (EQR)
152. Essex Property Trust (ESS)
153. Eaton Corporation (ETN)
154. Entergy (ETR)
155. Evergy (EVRG)
156. Edwards Lifesciences (EW)
157. Exelon (EXC)
158. Expeditors International (EXPD)
159. Extra Space Storage (EXR)
160. Ford Motor Company (F)
161. Diamondback Energy (FANG)
162. Fastenal (FAST)
163. Meta Platforms (META)
164. Fortune Brands (FBHS)
165. Freeport-McMoRan (FCX)
166. FedEx (FDX)
167. FirstEnergy (FE)
168. F5 Networks (FFIV)
169. FIS (FIS)
170. Fiserv (FISV)
171. Fifth Third Bancorp (FITB)
172. FleetCor Technologies (FLT)
173. FMC Corporation (FMC)
174. Fox Corporation (FOXA)
175. First Republic Bank (FRC)
176. Federal Realty (FRT)
177. General Dynamics (GD)
178. General Electric (GE)
179. Gilead Sciences (GILD)
180. General Mills (GIS)
181. Globe Life (GL)
182. Corning (GLW)
183. General Motors (GM)
184. Generac (GNRC)
185. Alphabet Inc. Class C (GOOG)
186. Alphabet Inc. Class A (GOOGL)
187. Goldman Sachs (GS)
188. Genuine Parts (GPC)
189. Global Payments (GPN)
190. Garmin (GRMN)
191. The Hershey Company (HSY)
192. Host Hotels & Resorts (HST)
193. Honeywell (HON)
194. Hewlett Packard Enterprise (HPE)
195. HP Inc. (HPQ)
196. Hormel Foods (HRL)
197. Henry Schein (HSIC)
198. The Hartford (HIG)
199. Huntington Bancshares (HBAN)
200. Hasbro (HAS)
201. HCA Healthcare (HCA)
202. Home Depot (HD)
203. Hologic (HOLX)
204. Howmet Aerospace (HWM)
205. IBM (IBM)
206. Intercontinental Exchange (ICE)
207. IDEXX Laboratories (IDXX)
208. IDEX Corporation (IEX)
209. International Flavors & Fragrances (IFF)
210. Illumina (ILMN)
211. Incyte (INCY)
212. Intel (INTC)
213. Intuit (INTU)
214. International Paper (IP)
215. Interpublic Group (IPG)
216. IQVIA (IQV)
217. Ingersoll Rand (IR)
218. Iron Mountain (IRM)
219. Intuitive Surgical (ISRG)
220. Illinois Tool Works (ITW)
221. Invitation Homes (INVH)
222. J.B. Hunt (JBHT)
223. Johnson Controls (JCI)
224. Jack Henry & Associates (JKHY)
225. Johnson & Johnson (JNJ)
226. Juniper Networks (JNPR)
227. JPMorgan Chase (JPM)
228. Kellogg's (K)
229. KeyCorp (KEY)
230. Keysight Technologies (KEYS)
231. Kraft Heinz (KHC)
232. Kimco Realty (KIM)
233. KLA Corporation (KLAC)
234. Kimberly-Clark (KMB)
235. Kinder Morgan (KMI)
236. CarMax (KMX)
237. Coca-Cola (KO)
238. Kroger (KR)
239. Kansas City Southern (KSU)
240. Loews Corporation (L)
241. L3Harris Technologies (LHX)
242. Laboratory Corporation of America (LH)
243. Lam Research (LRCX)
244. Leidos (LDOS)
245. Lennar (LEN)
246. Eli Lilly (LLY)
247. Lockheed Martin (LMT)
248. Lincoln National (LNC)
249. Alliant Energy (LNT)
250. Lowe's (LOW)
251. Lumen Technologies (LUMN)
252. Southwest Airlines (LUV)
253. Las Vegas Sands (LVS)
254. Lamb Weston (LW)
255. LyondellBasell (LYB)
256. Live Nation Entertainment (LYV)
257. Mastercard (MA)
258. Mid-America Apartment Communities (MAA)
259. Masco Corporation (MAS)
260. McDonald's (MCD)
261. Microchip Technology (MCHP)
262. McKesson Corporation (MCK)
263. Moody's Corporation (MCO)
264. Mondelez International (MDLZ)
265. Medtronic (MDT)
266. MetLife (MET)
267. MGM Resorts (MGM)
268. Mohawk Industries (MHK)
269. McCormick & Company (MKC)
270. MarketAxess (MKTX)
271. Martin Marietta Materials (MLM)
272. Monster Beverage (MNST)
273. Altria Group (MO)
274. The Mosaic Company (MOS)
275. Marathon Petroleum (MPC)
276. Merck & Co. (MRK)
277. Marathon Oil (MRO)
278. Morgan Stanley (MS)
279. MSCI (MSCI)
280. Microsoft (MSFT)
281. Motorola Solutions (MSI)
282. M&T Bank (MTB)
283. Match Group (MTCH)
284. Mettler-Toledo (MTD)
285. Micron Technology (MU)
286. Norwegian Cruise Line (NCLH)
287. Nasdaq (NDAQ)
288. Nordson Corporation (NDSN)
289. NextEra Energy (NEE)
290. Newmont Mining (NEM)
291. Netflix (NFLX)
292. Nike (NKE)
293. NiSource (NI)
294. Nielsen Holdings (NLSN)
295. Northrop Grumman (NOC)
296. Norfolk Southern (NSC)
297. NetApp (NTAP)
298. Northern Trust (NTRS)
299. Nucor (NUE)
300. NVIDIA (NVDA)
301. NVR (NVR)
302. NXP Semiconductors (NXPI)
303. Realty Income Corporation (O)
304. Old Dominion Freight Line (ODFL)
305. Omega Healthcare Investors (OHI)
306. ONEOK (OKE)
307. Omnicom Group (OMC)
308. Oracle Corporation (ORCL)
309. O'Reilly Automotive (ORLY)
310. Otis Worldwide (OTIS)
311. Occidental Petroleum (OXY)
312. Paccar (PCAR)
313. PG&E Corporation (PCG)
314. Healthpeak Properties (PEAK)
315. Public Service Enterprise Group (PEG)
316. PepsiCo (PEP)
317. Pfizer (PFE)
318. Principal Financial Group (PFG)
319. Procter & Gamble (PG)
320. Progressive Corporation (PGR)
321. Parker-Hannifin (PH)
322. PulteGroup (PHM)
323. Philip Morris International (PM)
324. PNC Financial Services (PNC)
325. Pentair (PNR)
326. Pool Corporation (POOL)
327. PPG Industries (PPG)
328. PPL Corporation (PPL)
329. Prudential Financial (PRU)
330. Public Storage (PSA)
331. Phillips 66 (PSX)
332. PTC (PTC)
333. Qorvo (QRVO)
334. QUALCOMM (QCOM)
335. Quanta Services (PWR)
336. Royal Caribbean Group (RCL)
337. Everest Re Group (RE)
338. Regions Financial Corporation (RF)
339. ResMed (RMD)
340. Rollins (ROL)
341. Roper Technologies (ROP)
342. Ross Stores (ROST)
343. Republic Services (RSG)
344. Raytheon Technologies (RTX)
345. SBA Communications (SBAC)
346. Starbucks (SBUX)
347. Charles Schwab Corporation (SCHW)
348. ServiceNow (NOW)
349. SentinelOne (S)
350. Sealed Air (SEE)
351. Sherwin-Williams (SHW)
352. SVB Financial Group (SIVB)
353. J.M. Smucker Company (SJM)
354. Schlumberger (SLB)
355. SolarEdge Technologies (SEDG)
356. Southern Company (SO)
357. Simon Property Group (SPG)
359. Sempra Energy (SRE)
360. Synchrony Financial (SYF)
361. Skyworks Solutions (SWKS)
362. Sysco Corporation (SYY)
363. AT&T (T)
364. Molson Coors Beverage Company (TAP)
365. TransDigm Group (TDG)
366. Teledyne Technologies (TDY)
367. TE Connectivity (TEL)
368. Target Corporation (TGT)
369. Trane Technologies (TT)
370. TJX Companies (TJX)
371. Thermo Fisher Scientific (TMO)
372. T-Mobile US (TMUS)
373. Tesla (TSLA)
374. Texas Instruments (TXN)
375. Tyson Foods (TSN)
376. UDR (UDR)
377. United Airlines (UAL)
378. Under Armour (UAA)
379. United Parcel Service (UPS)
380. United Rentals (URI)
381. US Bancorp (USB)
382. United Health Group (UNH)
383. Universal Health Services (UHS)
384. Ulta Beauty (ULTA)
385. Unity Software (U)
386. Visa (V)
387. Vail Resorts (MTN)
388. Valero Energy (VLO)
389. Vulcan Materials (VMC)
390. Verisk Analytics (VRSK)
391. Vertex Pharmaceuticals (VRTX)
392. Ventas (VTR)
393. Verizon (VZ)
394. Wabtec Corporation (WAB)
395. Waters Corporation (WAT)
396. Western Digital (WDC)
397. WEC Energy Group (WEC)
398. Welltower (WELL)
399. Wells Fargo (WFC)
400. Whirlpool (WHR)
401. Willis Towers Watson (WTW)
402. Waste Management (WM)
403. Williams Companies (WMB)
404. Walmart (WMT)
405. WestRock (WRK)
406. West Pharmaceutical Services (WST)
407. W.W. Grainger (GWW)
408. Weyerhaeuser (WY)
409. Wynn Resorts (WYNN)
410. Xcel Energy (XEL)
411. Xilinx (XLNX)
412. Exxon Mobil (XOM)
413. Dentsply Sirona (XRAY)
414. Xylem (XYL)
415. Yum! Brands (YUM)
416. Zebra Technologies (ZBRA)
417. Zions Bancorporation (ZION)
418. Zimmer Biomet (ZBH)
419. Zoetis (ZTS)
420. ServiceNow (NOW)
421. Enphase Energy (ENPH)
422. Celsius Holdings (CELH)
423. MongoDB (MDB)
424. UBER Technologies (UBER)
425. Palo Alto Networks (PANW)
426. Datadog (DDOG)
427. Fair Isaac Corporation (FICO)
428. Garmin Ltd. (GRMN)
429. Catalent (CTLT)
430. Monolithic Power Systems (MPWR)
431. DexCom (DXCM)
432. Albemarle Corporation (ALB)
433. ON Semiconductor (ON)
434. Tractor Supply Company (TSCO)
435. First Solar (FSLR)
436. STERIS plc (STE)
437. Bio-Techne Corporation (TECH)
438. Tyler Technologies (TYL)
439. Trimble Inc. (TRMB)
440. FactSet Research Systems (FDS)
441. ANSYS (ANSS)
442. Cognex Corporation (CGNX)
443. Jack Henry & Associates (JKHY)
444. Brown & Brown (BRO)
445. Paycom Software (PAYC)
446. Teradyne (TER)
447. IPG Photonics Corporation (IPGP)
448. Take-Two Interactive (TTWO)
449. Ceridian HCM Holding (CDAY)
450. Aspen Technology (AZPN)
451. Bentley Systems (BSY)
452. Bill Holdings (BILL)
453. Lattice Semiconductor (LSCC)
454. PTC Inc. (PTC)
455. Confluent (CFLT)
456. Snowflake (SNOW)
457. Palantir Technologies (PLTR)
458. GitLab (GTLB)
459. Cloudflare (NET)
460. Block Inc. (SQ)
461. Coinbase Global (COIN)
462. Robinhood Markets (HOOD)
463. Toast Inc. (TOST)
464. Affirm Holdings (AFRM)
465. SentinelOne (S)
466. UiPath (PATH)
467. Okta (OKTA)
468. Splunk (SPLK)
469. Veeva Systems (VEEV)
470. Workday (WDAY)
471. Zscaler (ZS)
472. DocuSign (DOCU)
473. HubSpot (HUBS)
474. Twilio (TWLO)
475. Atlassian (TEAM)
476. Coupa Software (COUP)
477. RingCentral (RNG)
478. ZoomInfo Technologies (ZI)
479. Dynatrace (DT)
480. Five9 (FIVN)
481. AppLovin (APP)
482. Alteryx (AYX)
483. Box (BOX)
484. DigitalOcean Holdings (DOCN)
485. Fastly (FSLY)
486. Nutanix (NTNX)
487. Pure Storage (PSTG)
488. Qualys (QLYS)
489. BlackLine (BL)
490. Crowdstrike Holdings (CRWD)
491. Dropbox (DBX)
492. Elastic (ESTC)
493. JFrog (FROG)
494. HashiCorp (HCP)
495. Monday (MNDY)
496. New Relic (NEWR)
497. Rapid7 (RPD)
498. Smartsheet (SMAR)
499. SolarWinds (SWI)
500. Sumo Logic (SUMO)
501. Tenable Holdings (TENB)
502. Unity Software (U)
503. Zendesk (ZEN)
504. Zoom Video Communications (ZM)
505. ZoomInfo Technologies (ZI)
Note: This list is provided in alphabetical order. Representation in the index is based entirely upon the market capitalization of each company.",2025-04-02 15:00:17
350566100,Unknown,2025-01-21 15:49:45,1737474585049.0,I’m bullish on$CVX,2025-04-02 15:00:18
350427452,Unknown,2025-01-21 01:16:45,1737422205525.0,I’m bullish on$CVX,2025-04-02 15:00:29
350066282,Unknown,2025-01-20 14:25:45,1737383145064.0,"If you're a $CVX fan, give MintMe a look. It's got strong growth vibes, like a plant on steroids.",2025-04-02 15:00:30
349743806,Unknown,2025-01-19 09:59:44,1737280784080.0,$CVX I'm bullish on $CVX,2025-04-02 15:00:31
348866900,Unknown,2025-01-09 03:25:45,1736393145423.0,$CVX I'm bullish on $CVX,2025-04-02 15:04:32
348800392,Unknown,2025-01-07 15:43:42,1736264622341.0,"Intrigued about the potential impact of President Trump's 'drill, baby, drill' initiative on the energy sector? Keep an eye on these two stocks -
@Chevron
$CVX and
@exxonmobil
$XOM. Will they thrive in this new environment?
https://finbold.com/2-stocks-to-watch-as-trump-declares-drill-baby-drill-return-should-you-buy
2 stocks to watch as Trump declares 'drill, baby, drill' return; Should you buy?
This possible policy shift could have implications for the energy sector, particularly for companies poised to benefit from deregulation.",2025-04-02 15:00:39
348789239,Unknown,2025-01-07 10:52:23,1736247143134.0,"Intrigued about the potential impact of President Trump's 'drill, baby, drill' initiative on the energy sector? Keep an eye on these two stocks -
@Chevron
$CVX and
@exxonmobil
$XOM. Will they thrive in this new environment?
https://finbold.com/2-stocks-to-watch-as-trump-declares-drill-baby-drill-return-should-you-buy
2 stocks to watch as Trump declares 'drill, baby, drill' return; Should you buy?
This possible policy shift could have implications for the energy sector, particularly for companies poised to benefit from deregulation.",2025-04-02 15:00:39
