post_id,author,timestamp,timestamp_ms,content_text,scrape_time
356712476,Unknown,2025-03-28 09:16:45,1743153405054.0,"$DYDX the big scamm ever the worst project of all time
Stay away",2025-04-02 13:38:43
356711632,Unknown,2025-03-28 08:22:45,1743150165041.0,"🚀 CMC Market Pulse: Stablecoins, The Next Big Boom?
Stablecoin supply surges $7B this month! Strategy buys 6,911 BTC! Fidelity files Solana ETF!
Let's unpack this week's crypto market 🧵👇
1/6
📉 Market Overview:
Crypto market cap rises 3.07% to $2.86T after weekend climb. BTC gains 3.32% while ETH underperforms at 0.72%. Bitcoin dominance increases 0.66% to 61.79%. Liquidations muted below $250M daily. S&P 500 up 1.43%.
2/6
📰 Narrative of the Week - Stablecoin Growth:
Stablecoin supply explodes with $1B daily growth and $7B monthly increase. Trump's World Liberty Financial launches USD1 stablecoin. Wyoming partners with LayerZero for state stablecoin.
3/6
🗓 Major Updates & 🏦 DeFi Brief:
Crypto(.)com partners with Trump Media. Coinbase in talks to acquire Deribit for $4-5B. Hyperliquid faces third attack, forcing position closures. dYdX announces 25% fee buyback program.
4/6
🚀 Meme Coins:
pump(.)fun expands ecosystem with PumpSwap, their own native DEX. Graduated tokens will now automatically migrate to PumpSwap instead of Raydium. The vertical integration continues as memecoin platforms evolve beyond just token launches.
5/6
💡 Key Takeaways:
• Stablecoins gain traction with institutional and government backing.
• Bitcoin dominance rising despite altcoin strength.
• DeFi security faces ongoing exploits.
Read the full weekly analysis:
  coinmarketcap.com/academy/arti...
6/6",2025-04-02 13:38:43
356705063,Unknown,2025-03-28 03:38:54,1743133134861.0,"$SDEX is gaining momentum, eyeing $0.0092. With support from $DYDX, $SFP, and Bitcoin’s trend, upside potential looks strong. Traders should watch $BTC dominance to secure optimal positions before a breakout.",2025-04-02 13:38:44
356692398,Unknown,2025-03-27 16:04:45,1743091485211.0,"$SDEX is gaining momentum, eyeing $0.0092. With support from $DYDX, $SFP, and Bitcoin’s trend, upside potential looks strong. Traders should watch $BTC dominance to secure optimal positions before a breakout.",2025-04-02 13:38:45
356686437,Unknown,2025-03-27 13:51:06,1743083466081.0,"With the recent change in $DYDX's tokenomics and the introduction of the buyback program, here is the new distribution of fees designed to align ecosystem stakeholders, including dYdX traders and $DYDX holders ⤵️",2025-04-02 13:38:48
356683102,Unknown,2025-03-27 11:48:10,1743076090019.0,"4 reasons why you should join the dYdX affiliate program 🫡
Join here ➡️
  www.dydx.xyz/affiliate-program...",2025-04-02 13:39:01
356674620,Unknown,2025-03-27 09:10:45,1743066645061.0,"4 reasons why you should join the dYdX affiliate program 🫡
Join here ➡️
  www.dydx.xyz/affiliate-program...",2025-04-02 13:39:12
356678514,Unknown,2025-03-27 07:28:45,1743060525050.0,"$DYDX good job scummmer huliana, short this scum",2025-04-02 13:39:13
356614582,Unknown,2025-03-25 17:46:25,1742924785151.0,"Launchable Market: $PARTI
@ParticleNtwrk
is now launchable via the markets page on dYdX!
Start here ➡️
  dydx.trade/trade/PARTI-USD?utm...",2025-04-02 13:39:24
356606928,Unknown,2025-03-25 13:34:45,1742909685102.0,"Buybacks create long term alignment between the dYdX platform and the $DYDX token.
Put simply, the more higher the volume on dYdX, the more fees will be generated, which allows for more tokens to be bought back and staked to dYdX validators.",2025-04-02 13:39:27
356599412,Unknown,2025-03-25 11:58:45,1742903925049.0,$DYDX huliana clown :D best time to short this garbage,2025-04-02 13:39:28
356598132,Unknown,2025-03-25 09:32:25,1742895145671.0,"The first-ever $DYDX buyback program signals strong community confidence, unlocking its true potential while aligning token holders with the ecosystem.
Read more 👉
  www.dydx.xyz/blog/dydx-buyback...",2025-04-02 13:39:31
356593745,Unknown,2025-03-25 09:14:00,1742894040631.0,"$DYDX has shown good movement, thanks to their new buyback program.
But I still expect huge jump during the altseason, 2$ price is one step closer to us.",2025-04-02 13:39:31
356590022,Unknown,2025-03-25 07:31:45,1742887905045.0,"$DYDX Trade Plan 📈

✅ Entry Zone: Buy within $0.7000 – $0.7300 for a low-risk setup.

⛔ Stop Loss: Set at $0.6500 to limit downside risk.

🎯 Profit Targets:

Target 1: $0.7900📍 (Move stop to breakeven)
Target 2: $0.8800🎯
Target 3: $0.9600🚀

📊 Risk/Reward Ratio: Aim for 3:1 ⚖️ to maximize gains.

🔄 Strategy: Adjust stop-loss to breakeven after hitting the first target.

Trade wisely! 🚀💰",2025-04-02 13:39:44
356587774,Unknown,2025-03-25 05:43:45,1742881425097.0,"So dYdX just introduced a new buyback program.
But what does this mean for $DYDX?
🧵 Let’s break it down
1/ Token Scarcity
dYdX will allocate 25% of all net protocol fees to buy back $DYDX from the open market every month.
2/ Shared Growth, Shared Success
The DYDX buyback program is designed to better align the $DYDX token with ecosystem growth.
3/ An important first step
Discussions are already underway to potentially increase the buyback allocation to 100%.This buyback program is not a one-time event—it’s a sustained, monthly program to reinforce the $DYDX token's role in the ecosystem.
Learn more about the program below 👇
  www.dydx.xyz/blog/dydx-buyback...",2025-04-02 13:39:45
356587394,Unknown,2025-03-25 04:47:48,1742878068994.0,"Want to learn more about the $DYDX buyback program?
Get involved in the latest dYdX Galxe Quest to learn all about it and earn at the same time 🤝
Don't miss out ➡️
  app.galxe.com/quest/dYdX/GChvD...",2025-04-02 13:39:58
356587058,Unknown,2025-03-25 03:48:10,1742874490963.0,"Today's $DYDX TLDR 📝

🔹 dYdX initiates a monthly 25% protocol fee buyback, enhancing token trust and network security.
  coinmarketcap.com/community/ar...

🔹 dYdX launches first Buyback Program, announces staking enhancements, and considers halting Ethereum support by June 2025.
  coinmarketcap.com/community/ar...

📈 In the last 24 hours, dYdX (Native)'s price moved +6.23% to $0.73 and trading volume moved +149.43% to $40.79m.",2025-04-02 13:39:59
356575504,Unknown,2025-03-24 19:29:10,1742844550685.0,"$DYDX holds untapped potential. This buyback program reflects dYdX’s firm belief in the token’s role in the ecosystem.
With Spot Trading and Multi-Asset Margining on the horizon thanks to IBC Eureka, the $DYDX token will be even more aligned with the growth of the ecosystem.
Read more ⤵️
  www.dydx.xyz/blog/dydx-buyback...",2025-04-02 13:40:07
356573297,Unknown,2025-03-24 17:35:26,1742837726380.0,"🏦
#DYDX
announces its first-ever buyback program; 25% of net protocol fees will be allocated to monthly buybacks

The dYdX ( $DYDX ) price hovers around $0.72 on Tuesday after gaining nearly 8% the previous day. The recent announcement of its first-ever buyback program, where 25% of net protocol fees will be allocated to monthly buybacks, supported this rally. The technical analysis suggests rally continuation, targeting 18% additional gains.

More from
#Crypto
, click 👇
https://www.fxstreet.com/cryptocurrencies/news/dydx-announces-its-first-ever-buyback-program-25-of-net-protocol-fees-will-be-allocated-to-monthly-buybacks-202503250413?utm_medium=referral&utm_source=coinmarketcapcom&utm_campaign=editorial-post-referrals&utm_term=FXS-95
DYDX announces its first-ever buyback program; 25% of net protocol fees will be allocated to monthly buybacks
The dYdX (DYDX) price hovers around $0.72 on Tuesday after gaining nearly 8% the previous day.",2025-04-02 13:40:07
356574165,Unknown,2025-03-24 17:27:41,1742837261592.0,"$DYDX ✅
#DYDX
💥 (Spot Market) Profit 21%+ So Far
🔥 (Futures) Profit 210%+ Lev x10
#Hayes
#Metaplanet
#BTC Price Analysis#
#CMC Quest: Earn Rewards#",2025-04-02 13:40:08
356574048,Unknown,2025-03-24 17:10:45,1742836245042.0,"$DYDX - Mcap 545.65M$ - 82%/ 7.5K votes Bullish

SC02 M5 pending Long order, entry is within LVN and unaffected by any weak zones, projected stop-loss around 2.16%. The uptrend is in its 246th cycle, with an increase range of 14.37%.",2025-04-02 13:40:08
356570502,Unknown,2025-03-24 15:49:00,1742831340057.0,"dYdX Community Initiates DYDX Token Buyback Program

The $DYDX community has launched a buyback program for DYDX tokens, aiming to enhance token value and demonstrate confidence in the platform's future. This initiative reflects the community's proactive approach to supporting the token's market performance.",2025-04-02 13:40:09
356567421,Unknown,2025-03-24 14:20:52,1742826052843.0,"dYdX Introduces Monthly Token Buyback Program to Enhance Network Security | $DYDX

  primecrypto.news/dydx-introduc...",2025-04-02 13:40:10
356563651,Unknown,2025-03-24 11:35:19,1742816119088.0,"dYdX Introduces Monthly Token Buyback Program to Enhance Network Security | $DYDX

  primecrypto.news/dydx-introduc...",2025-04-02 13:40:31
356559698,Unknown,2025-03-24 10:43:22,1742813002724.0,"🔥 dYdX Launches First-Ever Buyback Program! 📈

dYdX has announced its inaugural token buyback initiative, boosting investor confidence as $DYDX surges 7.5%!

#DeFi
#dYdX
#CryptoNews
#Blockchain
#Buyback
https://crypto-economy.com/defi-platform-dydx-announces-first-ever-buyback-program-native-token-jumps-7-5/
DeFi Platform DyDx Announces First-Ever Buyback Program: Native Token Jumps 7.5%! - Crypto Economy
dYdX has launched a token buyback program to strengthen network security and improve the utility of its native token.",2025-04-02 13:40:32
356562201,Unknown,2025-03-24 10:31:45,1742812305121.0,"🚨
@dYdX
community has launched its $DYDX Buyback Program.
#DYDX
#BuybackProgram
https://cryptonews.com/news/dydx-community-launches-dydx-buyback-program/?feed_id=13270&_unique_id=67e18d78a67b3
dYdX Community Launches DYDX Buyback Program
dYdX, the decentralized perpetual contracts trading platform, community has officially launched the $DYDX Buyback Program.",2025-04-02 13:40:33
356562156,Unknown,2025-03-24 10:25:45,1742811945082.0,"$DYDX launched new buy back program !!
#DYDX
Price Prediction. how it will affect the price

🟥 Watch FULL video now🟥",2025-04-02 13:40:45
356559559,Unknown,2025-03-24 10:23:45,1742811825155.0,"$DYDX there will be growth, I like this asset, it came to 4.5$, the moment will come and DYDX will soon cost 9$",2025-04-02 13:40:46
356558957,Unknown,2025-03-24 10:16:45,1742811405092.0,"$DYDX there will be growth, I like this asset, it came to 4.5$, the moment will come and DYDX will soon cost 9$",2025-04-02 13:40:46
